,title,summary,image,url,uploaded
50,Noel Johnson and Mark Koyama on *Persecution and Toleration*,"<p class=""graf graf--p"">How did religious freedom emerge — and why did it arrive so late? In their forthcoming book, fellow Mason economists Noel Johnson and Mark Koyama argue that while most focus on the role of liberal ideas in establishing religious freedom, it was instead institutional changes — and the growth of state capacity in particular — that played the decisive role.</p> <p class=""graf graf--p"">In their conversation with Tyler, Johnson and Koyama discuss the ‘long road to religious freedom’ and more, including the link between bad weather and Jewish persecution, why China evolved into such a large political unit, whether the Black Death proves Paul Romer wrong, scapegoating, usury prohibitions in history, and the economic impact of volcanic eruptions.</p> <p class=""graf graf--p""><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-noel-johnson-mark-koyama-history-persecution-toleration-c291166ab871""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/ndjohnson"">Noel</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/MarkKoyama"">Mark</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/1/7/7/d/177d256ed79599fd/CWT-059-KoyamaJohnson-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-059-KoyamaJohnson-v2.mp3?dest-id=850607,False
51,Larissa MacFarquhar on Getting Inside Someone's Head,"<p class=""graf graf--p"">As a writer of profiles, Larissa MacFarquhar is granted the privilege of listening to, learning from, and sharing the stories of extraordinary thinkers like Derik Parfit, Noam Chomsky, Hilary Mantel, and Paul Krugman. And she’s often drawn to write about the individual thinking behind extreme altruism, dementia care, and whether to stay in a small town. Motivating her is a desire to place readers inside someone’s head: to see what they see and to think how they think.</p> <p class=""graf graf--p"">In their dialogue, Larissa and Tyler discuss the thinking and thinkers behind her profiles, essays, and books, including notions of moral luck, exit vs voice, the prose of Kenneth Tynan, why altruistic heroes are mainly found in genre fiction, why she avoids describing physical appearances in her writing, the circumstances that push humans to live more extraordinary lives, what today has in common with the 1890s, and more.</p> <p class=""graf graf--p""><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-larissa-macfarquhar-writing-altruism-e4767f7bb78d""> Transcript and links</a></p> <p class=""graf graf--p"">Follow <a href= ""https://www.twitter.com/larissamacfarqu"">Larissa</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/b/4/c/7/b4c70312039e95e9/CWT-058-LarissaMacFarquhar-podart.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-058-LarissaMacFarquhar-v1.mp3?dest-id=850607,False
52,Rebecca Kukla on Moving through and Responding to the World,"<p class=""graf graf--p"">Before she ever studied them as an academic, Rebecca Kukla was fascinated by cities. Growing up in the middle of Toronto, she spent her days walking the city and noticing the way people and place interact. That fascination stayed with her, and motion, embodiment, and place has become a subtle through line in both her professional philosophy and personal interests.</p> <p class=""graf graf--p"">In her conversation with Tyler, Kukla speaks about the impossibility of speaking as a woman, curse words, gender representation and “guru culture” in philosophy departments, what she learned while living in Bogota and Johannesburg, what’s interesting in the works of Hegel, Foucault, and Rousseau, why boxing is good for the mind, how she finds good food, whether polyamory can scale, and much more.</p> <p class=""graf graf--p"">We're coming to San Francisco! Join us for a live podcast recording with Sam Altman on January 28th. To learn more and register for the event, click <a href= ""https://conversationswithtyler.com/event/sam-altman/"">here</a>.</p> <p class=""graf graf--p""><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-rebecca-kukla-feminism-philosophy-efaac99ac2af""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <div class=""truncatedAudioInfo__wrapper""> <div class=""truncatedAudioInfo__content""> <div class=""sc-type-small""> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p> </div> </div> </div>",https://ssl-static.libsyn.com/p/assets/3/f/7/8/3f78b4390fbd4eac/CWT-057-RebeccaKukla-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-057-RebeccaKukla-v2.mp3?dest-id=850607,False
53,Daniel Kahneman on Cutting Through the Noise,"<p class=""graf graf--p""><em class=""markup--em markup--p-em"">If you enjoy Conversation with Tyler, consider making a year-end donation at</em> <a class=""markup--anchor markup--p-anchor"" href= ""https://conversationswithtyler.com/donate?utm_source=medium&utm_medium=transcript&utm_campaign=cwtdonate"" target=""_blank"" rel=""noopener"" data-href= ""http://www.conversationswithtyler.com/donate?utm_source=medium&utm_medium=transcript&utm_campaign=cwtdonate""> <em class= ""markup--em markup--p-em"">ConversationsWithTyler.com/donate</em></a><em class=""markup--em markup--p-em"">. All gifts will support the show’s production, including future live podcast recordings like this one.</em></p> <p class=""graf graf--p"">You might be surprised by what occupies Daniel Kahneman’s thoughts. “You seem to think that I think of bias all the time,” he tells Tyler. “I really don’t think of bias that much.” These days, <em class=""markup--em markup--p-em"">noise</em> might be the concept most on Kahneman’s mind. A forthcoming book, coauthored with Cass Sunstein and “a brilliant Frenchman you haven’t heard of” is about how random variability affects our decision-making. And while we’ve spent a lot of time studying how bias causes error in judgment, Kahneman says, we aren’t thinking nearly enough about the problem of noise.</p> <p class=""graf graf--p"">In November, Kahneman joined Tyler for a live conversation about bias, noise and more, including happiness, memory, the replication crisis in psychology, advice to CEOs about improving decision-making, superforecasters, the influence of Freud, working in a second language, the value of intuition, and why he can’t help you win arguments with a spouse. </p> <p class=""graf graf--p""><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-daniel-kahneman-economics-bias-noise-167275de691f""> Transcript and links</a></p> <p class=""graf graf--p"">Follow <a href= ""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos/"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/f/7/4/3/f74341c2cbb51ab0/CWT-056-DanielKahneman-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-056-DanielKahneman-podcast-v3.mp3?dest-id=850607,False
54,Paul Romer on the Unrivaled Joy of Scholarship,"<p class=""graf graf--p"">Throughout his career, Paul Romer has enjoyed sampling and sifting through an ever-growing body of knowledge. He sometimes jokingly refers to himself as a random idea generator, relying on others to filter out the bad ones so his contributions are good. Not a bad strategy, as it turns out, for starting a successful business and winning a Nobel Prize.</p> <p class=""graf graf--p"">Just before accepting that Prize, he joined Tyler for a conversation spanning one filtered set of those ideas, including the best policies for growth and innovation, his new thinking on the trilemma facing migration, how to rework higher education, general-purpose technologies, unlocking the power of reading for all kids, fixes for the English language, what economics misses about the ‘inside of the head,’ whether he’s a Jane Jacobs or Gouverneur Morris type, what Kanban taught him about management, his recent sampling of Pierce’s semiotics, Clarence White vs. Gram Parsons, his favorite Hot Tuna song, and more.</p> <p class=""graf graf--p""><a href= ""https://medium.com/conversations-with-tyler/paul-romer-tyler-cowen-economics-education-growth-979315047773""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/paulmromer"">Paul</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/3/4/f/d/34fd38c8740547c4/CWT-055-PaulRomer-podart.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-055-PaulRomer-v1.mp3?dest-id=850607,False
55,John Nye on Revisionist Economic History and Having Too Many Hobbies,"<p class=""graf graf--p"">Is John Nye the finest polymath in the George Mason economics department?</p> <p class=""graf graf--p"">Raised in the Philippines and taught to be a well-rounded Catholic gentleman, John Nye learned the importance of a rigorous education from a young age. Indeed, according to Tyler he may very well be the best educated among his colleagues, having studied physics and literature as an undergraduate before earning a master’s and PhD in economics. And his education continues, as he’s now hard at work mastering his fourth language. </p> <p class=""graf graf--p"">On this episode of <em class= ""markup--em markup--p-em"">Conversations with Tyler,</em> Nye explains why it took longer for the French to urbanize than the British, the origins of the myth of free-trade Britain, why <em class=""markup--em markup--p-em"">Vertigo</em> is one of the greatest movies of all time, why John Stuart Mill is overrated, raising kids in a bilingual household, and much more. </p> <p class=""graf graf--p""><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-john-nye-trade-tariffs-history-9a4729c1e1c""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/jvcnye"">John</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/9/5/7/5/9575bc74f05a3f77/CWT-054-JohnNye-soundcloud.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-054-JohnNye-podcast-v1.mp3?dest-id=850607,False
56,"Eric Schmidt on the Life-Changing Magic of Systematizing, Scaling, and Saying ""Thanks"" (Live)","<p>The son of an economist, Eric Schmidt eschewed his father’s profession, first studying architecture before settling on computer science and eventually earning a PhD. Now one of the most influential technology executives in the world, he still however credits his interest in network economies and platforms for a large part of his success.</p> <p>In this live event hosted by Village Global in San Francisco, Tyler questioned Schmidt about underused management strategies, what Google learned after interviewing one job candidate sixteen times, his opinion on early vs. late Picasso, the best reform in corporate governance, why we might see a bifurcation of the Internet, what technology will explode in the the next 10 years, the most underrated media source, and more.</p> <p><a href= ""https://medium.com/conversations-with-tyler/eric-schmidt-tyler-cowen-google-ec33aa3e6dae""> Transcript and links</a></p> <p>Follow <a href= ""http://www.twitter.com/ericschmidt"">Eric</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/0/1/7/d/017dac7727ccf69d/Square_Poster_Template_layered.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-052-EricSchmidt-podcast-v2.mp3?dest-id=850607,False
57,Ben Thompson on Business and Tech,"<p>Not only is Ben Thompson's Stratechery frequently mentioned on MR, but such is Tyler's fandom that the newsletter even made its way onto the reading list for one of his PhD courses. Ben's based in Taiwan, so when he recently visited DC, Tyler quickly took advantage of the chance for an in-person dialogue.</p> <p>In this conversation they talk about the business side of tech and more, including whether tech titans are good at PR, whether conglomerate synergies exist, Amazon's foray into health care, why anyone needs an Apple Watch or an Alexa, growing up in small-town Wisconsin, his pragmatic book-reading style, whether MBAs are overrated, the prospects for the Milwaukee Bucks, NBA rule changes, the future of the tech industries in China and India, and why Taiwanese breakfast is the best breakfast.</p> <p><a href= ""https://medium.com/conversations-with-tyler/ben-thompson-tyler-cowen-stratechery-amazon-google-facebook-4bd230276a14""> Transcript and links</a></p> <p><a href=""https://stratechery.com/membership"">Subscribe to Stratechery</a></p> <p>Follow <a href=""https://twitter.com/benthompson"">Ben</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/c/d/8/e/cd8e0e7c064d671d/artworks-000427479951-hw8sii-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/519136797-conversationswithtyler-ben-thompson-tyler-cowen-business-tech.mp3?dest-id=850607,False
58,Rob Wiblin interviews Tyler on *Stubborn Attachments*,"<p>In this special episode, Rob Wiblin of 80,000 Hours has the super-sized conversation he wants to have with Tyler about Stubborn Attachments. In addition to a deep examination of the ideas in the book, the conversation ranges far and wide across Tyler's thinking, including why we won't leave the galaxy, the unresolvable clash between the claims of culture and nature, and what Tyrone would have to say about the book, and more.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-robert-wiblin-stubborn-attachments-80000-hours-podcast-359aa62aa8ab""> Transcript and links</a></p> <p>Order Stubborn Attachments from Stripe Press <a href= ""press.stripe.com"">here</a>.</p> <p>Follow <a href=""https://twitter.com/robertwiblin"">Rob</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/a/d/1/5/ad15fbbb9c4c4b34/artworks-000421862466-2icw8p-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/515105043-conversationswithtyler-bonus-rob-wiblin-interviews-tyler-on-stubborn-attachments.mp3?dest-id=850607,False
59,"Paul Krugman on Politics, Inequality, and Following Your Curiosity","<p>After winning the Nobel, Paul Krugman found himself at the ""end of ambition,"" with no more achievements left to unlock. That could be a depressing place, but Krugman avoids complacency by doing what he's always done: following his curiosity and working intensely at whatever grabs him most strongly.</p> <p>Tyler sat down with Krugman at his office in New York to discuss what's grabbing him at the moment, including antitrust, Supreme Court term limits, the best ways to fight inequality, why he's a YIMBY, inflation targets, congestion taxes, trade (both global and interstellar), his favorite living science fiction writer, immigration policy, how to write well for a smart audience, new directions for economic research, and more.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-paul-krugman-economics-bipartisanship-politics-254dcee15b98""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/paulkrugman"">Paul</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/3/d/f/b/3dfb4100033ccafa/artworks-000417696990-2gazpq-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/512236191-conversationswithtyler-paul-krugman-tyler-cowen-politics-inequality-curiosity.mp3?dest-id=850607,False
60,Bruno Maçães on the Spirit of Adventure,"<p>Political scientist Bruno Maçães has built a career out of crossing the globe teaching, advising, writing, and talking to people. His recent book, born out of a six-month journey across Eurasia, is one of Tyler's favorites.</p> <p>So how does it feel to face Tyler's rat-a-tat curiosity about your life's work? For Bruno, the experience was ""like you are a politician under attack and your portfolio is the whole of physical and metaphysical reality.""</p> <p>Listen to this episode to discover how well Bruno defended that expansive portfolio, including what's missing from liberalism, Obama's conceptual foreign policy mistake, what economists are most wrong about, how to fall in love with Djibouti, stagnation in Europe, the diversity of Central Asia, Hitchcock's perfect movie, China as an ever-growing global force, the book everyone under 25 should read, the creativity of Washington, D.C versus Silicon Valley, and more.</p> <p>Get Bruno's latest book <a href= ""https://exit.sc/?url=https%3A%2F%2Fwww.penguin.co.uk%2Fbooks%2F305712%2Fthe-dawn-of-eurasia%2F9780241309254.html""> here</a>.</p> <p><a href= ""https://medium.com/conversations-with-tyler/bruno-ma%C3%A7%C3%A3es-tyler-cowen-eurasia-adventure-liberalism-81e4d51340d0""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/macaesbruno"">Bruno</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/b/9/2/e/b92e781642f5a423/CWT-50-BrunoMacaes-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/505416399-conversationswithtyler-bruno-macaes-tyler-cowen-spirit-of-adventure-eurasia.mp3?dest-id=850607,False
61,Michele Gelfand on Tight and Loose Cultures,"<p>Michele Gelfand is professor of psychology at the University of Maryland and author of the just-released Rule Makers, Rule Breakers: How Tight and Loose Cultures Wire Our World. In her conversation with Tyler, Michele unpacks the concept of tight and loose cultures and more, including which variable best explains tightness, the problem with norms, whether Silicon Valley has an honor culture, the importance of theory and history in guiding research, what Donald Trump gets wrong about negotiation, why MBAs underrate management, the need to develop cultural IQ, and why mentorship should last a lifetime.</p> <p>Order Michele's book <a href= ""https://www.amazon.com/Rule-Makers-Breakers-Culture-Wires/dp/1501152939""> here</a>.</p> <p><a href= ""https://medium.com/conversations-with-tyler/michele-gelfand-tyler-cowen-psychology-tightness-looseness-culture-82b573e40d8f""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/michelejgelfand"">Michele</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""https://facebook.com/cowenconvos"">Facebook</a></p> <p><a href=""https://twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/f/9/c/c/f9cc32f6bb4f4984/artworks-000404114634-xmmnlg-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/498832530-conversationswithtyler-tyler-cowen-michele-gelfand-tight-loose-cultures.mp3?dest-id=850607,False
62,Claire Lehmann on Speaking Freely,"<p>Claire Lehmann is the founding editor of Quillette, an online magazine dedicated to free thought and open inquiry. Founded in 2015, the magazine has already developed a large and growing readership that values Quillette's promise to treat all ideas with respect, even those that may be politically incorrect.</p> <p>As an Australian, Claire tells Tyler she doesn't think she could have started the magazine in America. Even in risk-loving San Fransisco, where this conversation took place, people are too afraid to speak their minds. ""You celebrate entrepreneurs and courage in making money and that kind of thing, but there is a general timidity when it comes to expressing one's honest views about things,"" she tells Tyler. ""I find that surprising, and particularly among people who are risk-taking in all sorts of other domains.""</p> <p>She and Tyler explore her ideas about the stifling effect of political correctness and more, including why its dominant form may come from the political right, how higher education got screwed up, strands of thought favored by the Internet and Youtube, overrated and underrated Australian cities, Aussie blokes, and more.</p> <p><a href= ""https://medium.com/conversations-with-tyler/claire-lehmann-tyler-cowen-political-correctness-social-norms-australian-culture-e52e2c08c629""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/clairlemon"">Claire</a> on Twitter </p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""http://www.facebook.com/cowenconvos/"">Facebook</a></p> <p><a href=""http://www.twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""http://www.mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/b/5/f/3/b5f3ea0542310a6d/artworks-000403711911-5p53vn-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/492243843-conversationswithtyler-claire-lehmann-tyler-cowen-speaking-freely.mp3?dest-id=850607,False
63,Michael Pollan on the Science and Sublimity of Psychedelics,"<p>Michael Pollan has long been fascinated by nature and the ways we connect and clash with it, with decades of writing covering food, farming, cooking, and architecture. Pollan's latest fascination? Our widespread and ancient desire to use nature to change our consciousness.</p> <p>He joins Tyler to discuss his research and experience with psychedelics, including what kinds of people most benefit from them, what it can teach us about profundity, how it can change your personality and political views, the importance of culture in shaping the experience, the proper way to integrate it into mainstream practice, and - most importantly of all - whether it's any fun.</p> <p><a href= ""https://medium.com/conversations-with-tyler/michael-pollan-tyler-cowen-nature-euphoria-food-22145fd728a2""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/michaelpollan"">Michael</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""http://www.facebook.com/cowenconvos/"">Facebook</a></p> <p><a href=""http://www.twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""http://www.mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/2/2/7/7/2277ae7f9bd415a8/artworks-000403714059-u9mzuo-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/485868771-conversationswithtyler-tyler-cowen-michael-pollan-science-sublimity-psychedelics.mp3?dest-id=850607,False
64,Michelle Dawson on Autism and Atypicality,"<p>Perhaps no one else in the world more appreciates the challenges facing a better understanding of autism than Michelle Dawson. An autistic herself, she began researching her condition after experiencing discrimination at her job. ""Because I had to address these legal issues and questions,"" she tells Tyler, ""I did actually look at the autism literature, and suddenly I had information I could really work with. Suddenly there it was, this information that I was supposed to be too stupid to work with."" And so she continued reading papers - lots and lots of papers - and is now an influential researcher in her own right.</p> <p>For Michelle, the best way to understand autism is to think of it as atypical information processing. Autistic brains function differently, and these highly varied divergences lead to biases and misunderstanding among typical thinkers, including autism researchers.</p> <p>In her conversation with Tyler, she outlines the current thinking on autism, including her ideas about cognitive versatility and optionality, hyperlexia and other autistic strengths, why different tests yield wildly different measures of IQ among autistics, her 'massive bias' against segregating autistics, how autistic memory is different, why sometimes a triangle is just a freaking triangle, and more.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-michelle-dawson-autism-research-dsm-f2a41b326e76""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/autismcrisis"">Michelle</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""http://www.facebook.com/cowenconvos/"">Facebook</a></p> <p><a href=""http://www.twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""http://www.mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/f/a/1/c/fa1ceda570ccab39/artworks-000403715577-pkjjco-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/479639382-conversationswithtyler-michelle-dawson-tyler-cowen-autism-research-atypicality.mp3?dest-id=850607,False
65,Vitalik Buterin on Cryptoeconomics and Markets in Everything,"<p>At the intersection of programming, economics, cryptography, distributed systems, information theory, and math, you will find Vitalik Buterin, who has managed to synthesize insights across those fields into successful, real-world applications like Ethereum, which aims to decentralize the Internet.</p> <p>Tyler sat down with Vitalik to discuss the many things he's thinking about and working on, including the nascent field of cryptoeconomics, the best analogy for understanding the blockchain, his desire for more social science fiction, why belief in progress is our most useful delusion, best places to visit in time and space, how he picks up languages, why centralization's not all bad, the best ways to value crypto assets, whether P = NP, and much more.</p> <p>***</p> <p>Do you have a world-changing idea like Vitalik? The Mercatus Center is launching a new fellowship and grant program called Emergent Ventures to support transformational thinkers and doers.</p> <p>Listen to Tyler talk about the new project on the latest <a href=""https://www.mercatus.org/bridge/podcasts/07172018/tyler-cowen-announces-emergent-ventures?utm_source=marketing&utm_medium=email&utm_campaign=cwtrelease""> Mercatus Policy Download</a>.</p> <p>And click <a href= ""https://www.mercatus.org/emergentventures?utm_source=marketing&utm_medium=email&utm_campaign=cwtrelease""> here</a> to learn more.</p> <p>***</p> <p><a href= ""https://medium.com/conversations-with-tyler/vitalik-buterin-tyler-cowen-cryptocurrency-blockchain-tech-3a2b20c12c97""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/vitalikbuterin"">Vitalik</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""http://www.facebook.com/cowenconvos/"">Facebook</a></p> <p><a href=""http://www.twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""http://www.mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/7/b/b/d/7bbd07980969738a/artworks-000403723656-tt9qqq-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/473358522-conversationswithtyler-vitalik-buterin-tyler-cowen-cryptoeconomics.mp3?dest-id=850607,False
66,Juan Pablo Villarino on Travel and Trust,"<p>Travel writer Juan Pablo Villarino had visited 90 countries before making the trek to exotic Arlington, Virginia for this chat with Tyler. Amazingly enough, this recording marked his first trip to the mainland United States, which is now the 91st country in an ever-expanding list.</p> <p>The world's best hitchhiker talks with Tyler about the joys of connecting with people, why it's so hard to avoid stereotypes (including of hitchhikers), how stamp collecting guides his trips, the darkest secrets of people he's gotten rides from, traveling and writing books with his wife, the cause of violence in the Americas, finding the emotional heart of a journey, where he's going next, and more.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-juan-villarino-travel-hitchhiking-culture-c4e69e38d622""> Transcript and links</a></p> <p>Keep up with Juan's latest travels on <a href= ""https://www.instagram.com/acrobatadelcamino/"">Instagram</a>.</p> <p>Get his book <a href= ""https://juanvillarino.com/get-the-book/"">here</a>.</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p>More CWT goodness:</p> <p><a href=""http://www.facebook.com/cowenconvos/"">Facebook</a></p> <p><a href=""http://www.twitter.com/cowenconvos"">Twitter</a></p> <p><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p><a href=""http://www.mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/a/5/8/c/a58c13407d6486f9/artworks-000403728609-2rn84i-original.jpg,https://traffic.libsyn.com/secure/cowenconvos/466716123-conversationswithtyler-tyler-cowen-juan-pablo-villarino-travel-trust.mp3?dest-id=850607,False
